file,track_index,track_name,channel,instrument,all_program_changes,notes_count,lowest_note,highest_note,duration_ticks,tempos,signatures,keys,format,resolution,total_tracks,total_duration_ticks
"H31.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",69,62,76,15513,"140|140|140|140|140","2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4","",1,96,5,15513
"H31.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",66,61,69,15513,"140|140|140|140|140","2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4","",1,96,5,15513
"H31.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",68,50,64,15513,"140|140|140|140|140","2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4","",1,96,5,15513
"H31.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",68,43,57,15513,"140|140|140|140|140","2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4|2/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|8/4","",1,96,5,15513
"H641.mid",0,"",-1,,"",0,,,0,"89","4/4","",1,240,5,16320
"H641.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",70,62,79,16320,"89","4/4","",1,240,5,16320
"H641.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",66,60,74,16320,"89","4/4","",1,240,5,16320
"H641.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",66,47,62,16320,"89","4/4","",1,240,5,16320
"H641.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",66,43,62,16320,"89","4/4","",1,240,5,16320
"H127.mid",0,"",-1,,"",0,,,0,"107|107|107|107|107","3/4|3/4|3/4|3/4|3/4","",1,96,5,4579
"H127.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",35,65,75,4579,"107|107|107|107|107","3/4|3/4|3/4|3/4|3/4","",1,96,5,4579
"H127.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",33,61,67,4579,"107|107|107|107|107","3/4|3/4|3/4|3/4|3/4","",1,96,5,4579
"H127.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",28,41,58,4579,"107|107|107|107|107","3/4|3/4|3/4|3/4|3/4","",1,96,5,4579
"H127.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",36,52,62,4579,"107|107|107|107|107","3/4|3/4|3/4|3/4|3/4","",1,96,5,4579
"H133.mid",0,"",-1,,"",0,,,0,"115|115|115|115|115","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H133.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",82,60,76,12249,"115|115|115|115|115","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H133.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",84,59,71,12249,"115|115|115|115|115","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H133.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",74,52,64,12249,"115|115|115|115|115","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H133.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",81,41,55,12249,"115|115|115|115|115","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H292.mid",0,"",-1,,"",0,,,21840,"130","1/4|6/4|8/4","",1,240,5,23448
"H292.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",60,62,74,23448,"130","1/4|6/4|8/4","",1,240,5,23448
"H292.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",57,61,64,23448,"130","1/4|6/4|8/4","",1,240,5,23448
"H292.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",54,54,59,23448,"130","1/4|6/4|8/4","",1,240,5,23448
"H292.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",56,43,54,23448,"130","1/4|6/4|8/4","",1,240,5,23448
"H286.mid",0,"",-1,,"",0,,,5184,"69|69|69|69|69","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,5529
"H286.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",37,63,75,5529,"69|69|69|69|69","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,5529
"H286.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",39,60,70,5529,"69|69|69|69|69","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,5529
"H286.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",40,51,63,5529,"69|69|69|69|69","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,5529
"H286.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",42,39,60,5529,"69|69|69|69|69","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,5529
"H279.mid",0,"",-1,,"",0,,,240,"69","1/4|2/4","",1,240,5,15792
"H279.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",75,63,77,15120,"69","1/4|2/4","",1,240,5,15792
"H279.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",74,62,68,15792,"69","1/4|2/4","",1,240,5,15792
"H279.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",80,51,65,15792,"69","1/4|2/4","",1,240,5,15792
"H279.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",78,39,58,15792,"69","1/4|2/4","",1,240,5,15792
"H251.mid",0,"",-1,,"",0,,,10440,"67","6/8|9/8|6/8","",1,240,5,11856
"H251.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",69,62,78,11856,"67","6/8|9/8|6/8","",1,240,5,11856
"H251.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",68,59,71,11856,"67","6/8|9/8|6/8","",1,240,5,11856
"H251.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",70,54,64,11856,"67","6/8|9/8|6/8","",1,240,5,11856
"H251.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",68,50,57,11856,"67","6/8|9/8|6/8","",1,240,5,11856
"H537.mid",0,"",-1,,"",0,,,0,"89","4/4","",1,240,5,16320
"H537.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",65,63,76,16320,"89","4/4","",1,240,5,16320
"H537.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",65,60,69,16320,"89","4/4","",1,240,5,16320
"H537.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",65,52,61,16320,"89","4/4","",1,240,5,16320
"H537.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",65,45,57,16320,"89","4/4","",1,240,5,16320
"H523.mid",0,"",-1,,"",0,,,0,"82","6/8","",1,240,5,27360
"H523.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",110,58,77,27360,"82","6/8","",1,240,5,27360
"H523.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",106,58,72,27360,"82","6/8","",1,240,5,27360
"H523.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",112,46,63,27360,"82","6/8","",1,240,5,27360
"H523.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",106,46,58,27360,"82","6/8","",1,240,5,27360
"H245.mid",0,"",-1,,"",0,,,0,"120|120|120|120|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,6124
"H245.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",32,64,74,6124,"120|120|120|120|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,6124
"H245.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",30,60,67,6124,"120|120|120|120|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,6124
"H245.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",30,52,60,6124,"120|120|120|120|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,6124
"H245.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",30,43,57,6124,"120|120|120|120|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,6124
"H535.mid",0,"",-1,,"",0,,,24240,"100","1/4|4/4|3/4|1/4|4/4|11/4","",1,240,5,25200
"H535.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",102,60,77,25200,"100","1/4|4/4|3/4|1/4|4/4|11/4","",1,240,5,25200
"H535.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",102,59,72,25200,"100","1/4|4/4|3/4|1/4|4/4|11/4","",1,240,5,25200
"H535.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",100,55,67,25200,"100","1/4|4/4|3/4|1/4|4/4|11/4","",1,240,5,25200
"H535.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",106,43,62,25200,"100","1/4|4/4|3/4|1/4|4/4|11/4","",1,240,5,25200
"H253.mid",0,"",-1,,"",0,,,5856,"89|89|89|89|89","1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4","",1,96,5,6585
"H253.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",44,63,75,6499,"89|89|89|89|89","1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4","",1,96,5,6585
"H253.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",44,58,65,6585,"89|89|89|89|89","1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4","",1,96,5,6585
"H253.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",45,53,60,6585,"89|89|89|89|89","1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4","",1,96,5,6585
"H253.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",43,44,56,6499,"89|89|89|89|89","1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4|1/4|4/4|9/4","",1,96,5,6585
"H247.mid",0,"",-1,,"",0,,,0,"87","12/8","",1,240,5,11496
"H247.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",51,63,75,11496,"87","12/8","",1,240,5,11496
"H247.mid",2," Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",51,60,70,11496,"87","12/8","",1,240,5,11496
"H247.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",48,54,63,11496,"87","12/8","",1,240,5,11496
"H247.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",45,44,56,11496,"87","12/8","",1,240,5,11496
"H521.mid",0,"",-1,,"",0,,,0,"80","3/4","",1,240,5,12240
"H521.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",58,65,77,12240,"80","3/4","",1,240,5,12240
"H521.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",58,64,69,12240,"80","3/4","",1,240,5,12240
"H521.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",58,55,62,12240,"80","3/4","",1,240,5,12240
"H521.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",58,46,62,12240,"80","3/4","",1,240,5,12240
"H509.mid",0,"",-1,,"",0,,,0,"140","3/2","",1,240,5,24480
"H509.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",55,63,72,24480,"140","3/2","",1,240,5,24480
"H509.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",57,60,65,24480,"140","3/2","",1,240,5,24480
"H509.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",59,53,63,24480,"140","3/2","",1,240,5,24480
"H509.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",53,44,60,24480,"140","3/2","",1,240,5,24480
"H290.mid",0,"",-1,,"",0,,,5568,"100|100|100|100|100","4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4","",1,96,5,6297
"H290.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",57,63,72,6297,"100|100|100|100|100","4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4","",1,96,5,6297
"H290.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",53,60,67,6297,"100|100|100|100|100","4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4","",1,96,5,6297
"H290.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",58,53,63,6297,"100|100|100|100|100","4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4","",1,96,5,6297
"H290.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",58,44,53,6297,"100|100|100|100|100","4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4|4/4|3/4|1/4|4/4|6/4|4/4","",1,96,5,6297
"H284.mid",0,"",-1,,"",0,,,0,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H284.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",47,61,73,7641,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H284.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",45,58,68,7641,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H284.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",48,51,61,7641,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H284.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",46,42,56,7641,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H125.mid",0,"",-1,,"",0,,,96,"100|100|100|100|100","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4684
"H125.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",38,63,75,4684,"100|100|100|100|100","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4684
"H125.mid",2,"Alto",0,Acoustic Grand Piano,"Acoustic Grand Piano",38,62,67,4684,"100|100|100|100|100","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4684
"H125.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",39,53,63,4684,"100|100|100|100|100","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4684
"H125.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",39,44,56,4684,"100|100|100|100|100","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4684
"H643.mid",0,"",-1,,"",0,,,41280,"100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4","",1,240,5,43200
"H643.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",127,64,79,43200,"100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4","",1,240,5,43200
"H643.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",121,65,77,43200,"100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4","",1,240,5,43200
"H643.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",129,48,60,43200,"100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4","",1,240,5,43200
"H643.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",135,41,60,43200,"100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4","",1,240,5,43200
"H131.mid",0,"",-1,,"",0,,,2400,"80|80|80|80|80","1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4","",1,96,5,5827
"H131.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",70,63,77,5827,"80|80|80|80|80","1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4","",1,96,5,5827
"H131.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",69,60,70,5827,"80|80|80|80|80","1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4","",1,96,5,5827
"H131.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",69,55,65,5827,"80|80|80|80|80","1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4","",1,96,5,5827
"H131.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",69,44,60,5827,"80|80|80|80|80","1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4|1/4|3/4|2/4|1/4|3/4","",1,96,5,5827
"H119.mid",0,"",-1,,"",0,,,0,"85|85|85|85|85","3/4|3/4|3/4|3/4|3/4","",1,96,5,5731
"H119.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",54,63,76,5731,"85|85|85|85|85","3/4|3/4|3/4|3/4|3/4","",1,96,5,5731
"H119.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",53,59,66,5731,"85|85|85|85|85","3/4|3/4|3/4|3/4|3/4","",1,96,5,5731
"H119.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",53,54,61,5731,"85|85|85|85|85","3/4|3/4|3/4|3/4|3/4","",1,96,5,5731
"H119.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",53,44,59,5731,"85|85|85|85|85","3/4|3/4|3/4|3/4|3/4","",1,96,5,5731
"H27.mid",0,"",-1,,"",0,,,4416,"105|105|105|105|105","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H27.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",42,62,76,4761,"105|105|105|105|105","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H27.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",42,59,67,4761,"105|105|105|105|105","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H27.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",42,54,64,4761,"105|105|105|105|105","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H27.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",48,43,57,4761,"105|105|105|105|105","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H4.mid",0,"",-1,,"",0,,,12288,"120|60|120|60|120|60|120|60|120|60","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,12633
"H4.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",60,62,76,12633,"120|60|120|60|120|60|120|60|120|60","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,12633
"H4.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",62,59,67,12633,"120|60|120|60|120|60|120|60|120|60","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,12633
"H4.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",60,54,64,12633,"120|60|120|60|120|60|120|60|120|60","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,12633
"H4.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",60,43,55,12633,"120|60|120|60|120|60|120|60|120|60","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,12633
"H33.mid",0,"",-1,,"",0,,,13056,"120|120|120|120|120","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,13401
"H33.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",78,62,76,13401,"120|120|120|120|120","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,13401
"H33.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",78,59,69,13401,"120|120|120|120|120","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,13401
"H33.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",77,55,62,13401,"120|120|120|120|120","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,13401
"H33.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",76,43,57,13401,"120|120|120|120|120","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,13401
"H441.mid",0,"",-1,,"",0,,,0,"60","2/4","",1,240,5,14856
"H441.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",69,62,74,14856,"60","2/4","",1,240,5,14856
"H441.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",72,57,69,14856,"60","2/4","",1,240,5,14856
"H441.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",71,54,64,14856,"60","2/4","",1,240,5,14856
"H441.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",69,42,57,14856,"60","2/4","",1,240,5,14856
"H327.mid",0,"",-1,,"",0,,,1824,"104|102|104|104|102|104|104|102|104|104|102|104|104|102|104","1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4","",1,96,5,6393
"H327.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",52,62,76,6393,"104|102|104|104|102|104|104|102|104|104|102|104|104|102|104","1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4|1/4|4/4|6/4|4/4","",1,96,5,6393
